Source,File,Frequency,Attribute,Value,Numeric,Boolean,String,DateTime,Currency,Dimensions,Weight,Ratio,FreqParameters,power,TargetAttribute
www.pc-canada.com,0.json,118,product name,Radiforce MX241W Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VS228H-P Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,PB298Q Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,MB168B Portable USB-powered Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,GW2760HS Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,Professional G2460PQU Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,"LED Monitor - e2260Swda Professional 54.7cm 21.5""",0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,27MP35HQ-B Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,Pavilion 25xi Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VH238H Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,S271HL Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ProDisplay P221 21.5-inch LED Backlit Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,22M45D-B Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ProArt PA248Q Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,"17"" Value Desktop Monitor with LED Backlighting",0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VG932m-LED LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,29UM65-P Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,V226WL Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,"19"" LCD CCTV Monitor",0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ProDisplay P191 18.5-inch LED Backlit Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,20M35D-B LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VW22AT-CSM Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,"Pavilion 22xi 54.6 cm 21.5"" Diagonal IPS LED Backlit Monitor",0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,e2752Vh 27 Inch LED Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,Promo EliteDisplay E231 23-Inch LED Backlit Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VN279Q Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ThinkVision LT2252p 22-inch LED Backlit LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VE278H Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VS238H-P Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VS198D-P Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,24M35D-B Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,PA249Q Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,Business Performance Z30i Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,LC1503R Open-frame LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,24MB35PU-B Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,"27"" Color Critical Desktop Monitor with SpectraViewII White",0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,"VA2342-LED 23"" Full HD 1080p LED Monitor",0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,EVO RD4-LCD8 LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,MX239H Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,MX279H Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,"EliteDisplay E221c 54,6 cm 21.5'' Webcam LED Backlit Monitor",0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ThinkVision LT3053p 30-inch WQXGA IPS LED Backlit LCD Professional Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,BL2410PT Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,"24"" FlexScan EV2436W WideScreen LED",0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VE228H Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,MultiSync E201W Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,LED LCD Monitor M45,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,EliteDisplay E201 20-Inch LED Backlit Monitor Energy Star,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ProDisplay P201 20-inch LED Backlit Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,22MB65P-B LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,Promo Z24i 24-Inch IPS Display,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VN247H-P Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,GN246HL Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ThinkVision LT2223p 21.5-inch FHD LED Backlit LCD 1920 X 1080 Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VS208N-P Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,LS1922 Wide 18.5inch WLED Flat Panel Monitor VGA Only,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,PB238Q Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,EliteDisplay S231d LED Monitor F3J72AA,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,Business E241i Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ProDisplay P231 23-inch LED Backlit Monitor ENERGY STAR E4S07A8,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VS207D-P Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,B286HK Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ThinkVision LT1913p 19-Inch Square IPS LED Backlit LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,LCD Monitor with Clinical D-image,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,"22"" Eco-Friendly Widescreen Desktop Monitor w/ IPS Panel and LED Backlighting",0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ThinkVision LT2452p 24-inch Wide LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VE247H Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,V241 23.6-inch LED Backlit Monitor ENERGY STAR E5Z68A8,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,EliteDisplay E190i 18.9-inch 5:4 LED Backlit IPS Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VE198T Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,EliteDisplay E221i 21.5-inch IPS LED Backlit Monitor ENERGY STAR F9Z09A8,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,LT2323p Wide 23inch WLED Flat Panel Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,"ProDisplay P201 50,8 cm 20'' LED Backlit Monitor",0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VE248H Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VK228H-CSM Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,B326HUL Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,BL2710PT Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,Style Q2770PQU Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VK248H-CSM Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,EliteDisplay E271i LED Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,SX-19P CCTV LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ThinkVision LT1952p Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,RX-22 CCTV LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,G237HL Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,RL2455HM Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ThinkVision LT2423 24-Inch FHD LED Backlit LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VG2228wm-LED Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,Professional VP2365-LED Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VA2446m-LED Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,"22"" LED-backlit Eco-Friendly Widescreen Desktop Monitor W/IPS Panel",0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,"20"" 19.5"" Viewable Widescreen LED",0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ProDisplay P231 23-Inch Monitor E4S07AA,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,"32"" Class 31.5"" Measured Diagonally IPS Edge LED Super Narrow Bezel",0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,25UM65-P Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ProDisplay P19A 19-Inch LED Backlit Monitor ENERGY STAR,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,VN279QL Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,23MP75HM-P Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ThinkVision LT2013p 19.5-inch LED Backlit LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,GL2460HM Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,G226HQL Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,Pavilion 20xi IPS LED Backlit Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,DreamColor Z24x Professional DisplayE9Q82A8,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,E1659FWU 16-Inch Class USB-Powered Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,SX-17P LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_size_diagonal
www.pc-canada.com,0.json,118,product name,ProDisplay P221 21.5-Inch LED Backlit Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,VS248H-P Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,VX2880ml Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,V176L LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,"Pavilion 23xi 58.4 cm 23"" Diagonal IPS LED Backlit Monitor",0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,V226HQL Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,24MP55HQ-P Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,Business Z27x Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,ThinkVision LT1713p 17-Inch Square LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,U160 15.6-inch LED Backlit Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,"24"" Professional Wide Gamut Graphics Desktop Monitor",0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,B296CL Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,G196HQL Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,VW2430H Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,Radiforce MX241W Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,VS228H-P Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,PB298Q Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,MB168B Portable USB-powered Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,GW2760HS Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,Professional G2460PQU Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,"LED Monitor - e2260Swda Professional 54.7cm 21.5""",0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,27MP35HQ-B Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,Pavilion 25xi Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,VH238H Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,S271HL Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,ProDisplay P221 21.5-inch LED Backlit Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,22M45D-B Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,ProArt PA248Q Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,"17"" Value Desktop Monitor with LED Backlighting",0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,VG932m-LED LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,29UM65-P Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,V226WL Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,"19"" LCD CCTV Monitor",0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,ProDisplay P191 18.5-inch LED Backlit Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,20M35D-B LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,VW22AT-CSM Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,"Pavilion 22xi 54.6 cm 21.5"" Diagonal IPS LED Backlit Monitor",0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,e2752Vh 27 Inch LED Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,Promo EliteDisplay E231 23-Inch LED Backlit Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,VN279Q Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,ThinkVision LT2252p 22-inch LED Backlit LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
www.pc-canada.com,0.json,118,product name,VE278H Widescreen LCD Monitor,0,0,1,0,0,1,0,1,0,1,screen_type
